node1	node2
YBR234C	YNR035C
YBR234C	YOR269W
YBR235W	YNR047W
YBR237W	YER021W
YBR245C	YFR013W
YBR245C	YGL133W
YBR245C	YHR084W
YBR245C	YIR008C
YBR245C	YLR095C
YBR245C	YLR336C
YBR245C	YMR044W
YBR245C	YOL006C
YBR245C	YOL017W
YBR245C	YOR304W
YBR245C	YPL055C
YBR247C	YDR174W
YBR247C	YDR346C
YBR247C	YKL143W
YBR247C	YNL055C
YBR247C	YNR050C
YBR248C	YLR401C
YBR249C	YKL056C
YBR251W	YDR041W
YBR251W	YDR124W
YBR251W	YDR175C
YBR251W	YDR337W
YBR251W	YDR347W
YBR251W	YER050C
YBR251W	YGL129C
YBR251W	YGR165W
YBR251W	YHL004W
YBR251W	YIL093C
YBR251W	YJR096W
YBR251W	YJR101W
YBR251W	YJR113C
YBR251W	YKL155C
YBR251W	YNL022C
YBR251W	YNL137C
YBR251W	YNL242W
YBR251W	YNL306W
YBR251W	YNR036C
YBR251W	YOR158W
YBR251W	YPL118W
YBR251W	YPL240C
YBR253W	YDR308C
YBR253W	YER022W
YBR253W	YGL025C
YBR253W	YGL127C
YBR253W	YGR104C
YBR253W	YHR041C
YBR253W	YHR058C
YBR253W	YOR174W
YBR253W	YPR070W
YBR253W	YPR168W
YBR254C	YKR068C
YBR257W	YDR478W
YBR257W	YHR062C
YBR257W	YIR015W
YBR258C	YDR469W
YBR258C	YHR119W
YBR258C	YLR015W
YBR259W	YOL005C
YBR260C	YGR196C
YBR267W	YKR048C
YBR268W	YDL202W
YBR268W	YNL185C
YBR273C	YDL126C
YBR274W	YPL203W
YBR275C	YKL005C
YBR275C	YLR382C
YBR275C	YPR144C
YBR278W	YCL032W
YBR278W	YDR121W
YBR278W	YDR381W
YBR278W	YDR388W
YBR278W	YMR224C
YBR278W	YNL262W
YBR278W	YOL077C
YBR278W	YPR175W
YBR279W	YGL207W
YBR279W	YGL244W
YBR279W	YIL035C
YBR279W	YLL063C
YBR279W	YLR418C
YBR279W	YLR430W
YBR279W	YML069W
YBR279W	YOL145C
YBR279W	YOR040W
YBR279W	YOR061W
YBR279W	YOR123C
YBR279W	YPL084W
YBR280C	YDR054C
YBR281C	YIL173W
YBR283C	YDL095W
YBR283C	YIL076W
YBR283C	YJL138C
YBR288C	YGR261C
YBR289W	YMR228W
YBR289W	YOR290C
YBR289W	YPL016W
YBR291C	YJR010C-A
YBR291C	YLR435W
YBR296C	YGL105W
YCL004W	YOL028C
YCL008C	YGR206W
YCL008C	YLR119W
YCL010C	YDR176W
YCL010C	YDR448W
YCL010C	YMR223W
YCL010C	YOL148C
YCL010C	YPL254W
YCL011C	YDR138W
YCL011C	YDR381W
YCL011C	YHR167W
YCL011C	YJL006C
YCL011C	YML062C
YCL011C	YNL139C
YCL011C	YPR161C
YCL014W	YDR087C
YCL014W	YDR099W
YCL014W	YDR388W
YCL014W	YEL023C
YCL014W	YEL026W
YCL014W	YFR053C
YCL014W	YGL245W
YCL014W	YHR064C
YCL014W	YJL052W
YCL014W	YKR048C
YCL014W	YLR058C
YCL014W	YML010W
YCL014W	YMR186W
YCL014W	YNL209W
YCL014W	YPR161C
YCL016C	YHR191C
YCL016C	YMR078C
YCL016C	YPL023C
YCL017C	YER048W-A
YCL017C	YKR064W
YCL024W	YKR048C
YCL029C	YDR466W
YCL029C	YER139C
YCL029C	YGL245W
YCL029C	YMR019W
YCL029C	YMR134W
YCL030C	YOL013C
YCL031C	YGR090W
YCL031C	YIL035C
YCL031C	YNL186W
YCL032W	YGL133W
YCL032W	YGL157W
YCL032W	YHL024W
YCL032W	YLR362W
YCL032W	YPR175W
YCL036W	YMR093W
YCL039W	YGL227W
YCL040W	YOR310C
YCL043C	YDR044W
YCL043C	YHR204W
YCL044C	YMR091C
YCL045C	YLR312C
YCL047C	YKR022C
YCL054W	YPR161C
YCL057W	YNL307C
YCL059C	YDL208W
YCL059C	YGL078C
YCL059C	YLR175W
YCL059C	YNL308C
YCL059C	YNR054C
YCL061C	YER021W
YCL064C	YGR245C
YCR002C	YCR009C
YCR002C	YDL225W
YCR002C	YDR168W
YCR002C	YDR507C
YCR002C	YHR107C
YCR002C	YJR076C
YCR002C	YLR314C
YCR003W	YDR322W
YCR003W	YNL005C
YCR005C	YOR323C
YCR008W	YCR009C
YCR008W	YDL053C
YCR008W	YDR129C
YCR008W	YDR388W
YCR008W	YER025W
YCR008W	YGL106W
YCR008W	YGR086C
YCR008W	YKR081C
YCR008W	YLR175W
YCR008W	YLR197W
YCR008W	YLR305C
YCR008W	YLR429W
YCR008W	YMR229C
YCR008W	YNL106C
YCR008W	YOR326W
YCR008W	YPL004C
YCR008W	YPR171W
YCR009C	YCR043C
YCR009C	YDR381W
YCR009C	YDR388W
YCR009C	YEL037C
YCR009C	YER116C
YCR009C	YGR086C
YCR009C	YHR042W
YCR009C	YIL148W
YCR009C	YJR032W
YCR009C	YLR218C
YCR009C	YLR429W
YCR009C	YML011C
YCR009C	YMR229C
YCR009C	YOL098C
YCR009C	YPL249C
YCR009C	YPR062W
YCR009C	YPR161C
YCR014C	YDR363W-A
YCR014C	YFR010W
YCR014C	YGL157W
YCR016W	YDL208W
YCR016W	YGL213C
YCR016W	YLR022C
YCR016W	YLR175W
YCR016W	YLR197W
YCR016W	YOR217W
YCR020C-A	YEL053C
YCR020C-A	YPR051W
YCR020W-B	YCR052W
YCR020W-B	YDL147W
YCR020W-B	YDR520C
YCR020W-B	YFR037C
YCR020W-B	YGL207W
YCR020W-B	YGR275W
YCR020W-B	YIL033C
YCR020W-B	YIL126W
YCR020W-B	YKR008W
YCR020W-B	YLR033W
YCR020W-B	YLR321C
YCR020W-B	YLR357W
YCR020W-B	YML127W
YCR020W-B	YMR033W
YCR020W-B	YMR091C
YCR020W-B	YOL070C
YCR020W-B	YOR115C
YCR020W-B	YPR034W
YCR028C-A	YGL207W
YCR028C-A	YHR164C
YCR028C-A	YIL107C
YCR028C-A	YJR010C-A
YCR028C-A	YKL114C
YCR028C-A	YLR226W
YCR028C-A	YNL031C
YCR028C-A	YNR051C
YCR028C-A	YPL004C
YCR028C-A	YPR161C
YCR032W	YDL147W
YCR032W	YOL057W
YCR033W	YIL112W
YCR033W	YKR029C
YCR033W	YOL068C
YCR035C	YDL111C
YCR035C	YDR280W
YCR035C	YGL120C
YCR035C	YGR095C
YCR035C	YGR158C
YCR035C	YGR195W
YCR035C	YHR041C
YCR035C	YHR069C
YCR035C	YJL050W
YCR035C	YKL129C
YCR035C	YLR398C
YCR035C	YNL189W
YCR035C	YNL232W
YCR035C	YOL021C
YCR035C	YOL115W
YCR035C	YOR001W
YCR035C	YOR076C
YCR042C	YML114C
YCR042C	YMR219W
YCR042C	YPR065W
YCR043C	YDL053C
YCR043C	YDL095W
YCR043C	YDR174W
YCR043C	YDR381W
YCR043C	YDR388W
YCR043C	YEL036C
YCR043C	YLR429W
YCR043C	YPL146C
YCR047C	YMR128W
YCR052W	YDR303C
YCR052W	YFR037C
YCR052W	YGR275W
YCR052W	YIL126W
YCR052W	YKR008W
YCR052W	YLR033W
YCR052W	YLR321C
YCR052W	YLR357W
YCR052W	YML127W
YCR052W	YMR033W
YCR052W	YMR091C
YCR052W	YPR034W
YCR053W	YML126C
YCR053W	YOL013C
YCR053W	YOR209C
YCR057C	YJL069C
YCR057C	YLR129W
YCR057C	YLR222C
YCR057C	YLR409C
YCR057C	YPR144C
YCR059C	YIL071C
YCR059C	YNL004W
YCR059C	YPR080W
YCR060W	YDR190C
YCR060W	YHR034C
YCR060W	YMR309C
YCR060W	YOR310C
YCR060W	YPL235W
YCR063W	YDL043C
YCR065W	YCR105W
YCR065W	YJR102C
YCR065W	YPL002C
YCR066W	YGL058W
YCR071C	YDR116C
YCR071C	YDR322W
YCR071C	YDR405W
YCR071C	YGR076C
YCR071C	YJL063C
YCR071C	YLR439W
YCR071C	YMR024W
YCR071C	YNL284C
YCR071C	YOR361C
YCR071C	YPL173W
YCR072C	YML093W
YCR072C	YNL186W
YCR073W-A	YER064C
YCR073W-A	YER133W
YCR073W-A	YLR257W
YCR073W-A	YNR034W
YCR076C	YER094C
YCR076C	YPR103W
YCR077C	YDR378C
YCR077C	YER112W
YCR077C	YER146W
YCR077C	YGL173C
YCR077C	YJL124C
YCR077C	YLR438C-A
YCR077C	YMR186W
YCR077C	YNL147W
YCR079W	YGL070C
YCR079W	YLL022C
YCR079W	YMR239C
YCR079W	YOR323C
YCR081W	YDR308C
YCR081W	YDR443C
YCR081W	YGL127C
YCR081W	YPL042C
YCR082W	YDR448W
YCR082W	YFL008W
YCR082W	YGL207W
YCR082W	YGR252W
YCR082W	YOR023C
YCR084C	YDL126C
YCR084C	YKL213C
YCR086W	YDR388W
YCR086W	YDR439W
YCR086W	YGR126W
YCR086W	YLL029W
YCR087C-A	YDL060W
YCR087C-A	YDR398W
YCR087C-A	YLL004W
YCR087C-A	YML065W
YCR087C-A	YPL022W
YCR089W	YGR084C
YCR090C	YML105C
YCR093W	YIL075C
YCR093W	YNL288W
YCR093W	YOR209C
YCR095C	YHL029C
YCR095C	YPR007C
YCR102C	YNL134C
YCR105W	YJL020C
YDL002C	YDR190C
YDL002C	YER092W
YDL002C	YFL013C
YDL002C	YGL150C
YDL002C	YJL081C
YDL002C	YLR052W
YDL002C	YOR141C
YDL002C	YPL235W
YDL003W	YFL008W
YDL003W	YIL026C
YDL003W	YJL074C
YDL004W	YMR173W
YDL004W	YPL160W
YDL005C	YDR308C
YDL005C	YER022W
YDL005C	YGL025C
YDL005C	YGL127C
YDL005C	YGL151W
YDL005C	YGR104C
YDL005C	YHR041C
YDL005C	YNL236W
YDL005C	YOL051W
YDL005C	YOR174W
YDL005C	YPR070W
YDL005C	YPR168W
YDL006W	YJL128C
YDL007W	YDL036C
YDL007W	YDL097C
YDL007W	YDL147W
YDL007W	YDR363W-A
YDL007W	YDR394W
YDL007W	YDR427W
YDL007W	YEL037C
YDL007W	YER021W
YDL007W	YFR004W
YDL007W	YFR010W
YDL007W	YFR052W
YDL007W	YGL048C
YDL007W	YHR027C
YDL007W	YHR200W
YDL007W	YIL075C
YDL007W	YKL145W
YDL007W	YOR117W
YDL007W	YOR259C
YDL007W	YOR261C
YDL007W	YPR108W
YDL008W	YER047C
YDL013W	YDL147W
YDL013W	YER116C
YDL013W	YPR045C
YDL014W	YDL040C
YDL014W	YDL060W
YDL014W	YDL168W
YDL014W	YDL208W
YDL014W	YDR060W
YDL014W	YDR365C
YDL014W	YDR449C
YDL014W	YDR496C
YDL014W	YDR507C
YDL014W	YEL054C
YDL014W	YER021W
YDL014W	YER063W
YDL014W	YER131W
YDL014W	YER147C
YDL014W	YER162C
YDL014W	YER164W
YDL014W	YGL049C
YDL014W	YGL078C
YDL014W	YGL120C
YDL014W	YGL200C
YDL014W	YGL213C
YDL014W	YGR103W
YDL014W	YGR271C-A
YDL014W	YHR013C
YDL014W	YHR039C
YDL014W	YHR052W
YDL014W	YHR066W
YDL014W	YHR089C
YDL014W	YIL043C
YDL014W	YIR001C
YDL014W	YJL033W
YDL014W	YJL095W
YDL014W	YKL018W
YDL014W	YKL035W
YDL014W	YKL075C
YDL014W	YKR024C
YDL014W	YKR092C
YDL014W	YLR175W
YDL014W	YLR197W
YDL014W	YLR221C
YDL014W	YLR320W
YDL014W	YLR369W
YDL014W	YLR398C
YDL014W	YLR455W
YDL014W	YMR014W
YDL014W	YMR049C
YDL014W	YMR075W
YDL014W	YMR229C
YDL014W	YNL023C
YDL014W	YNL255C
YDL014W	YNL308C
YDL014W	YNR038W
YDL014W	YNR054C
YDL014W	YOL139C
YDL014W	YOL144W
YDL014W	YOR056C
YDL014W	YOR206W
YDL014W	YOR310C
YDL014W	YOR381W
YDL014W	YPL066W
YDL014W	YPL220W
YDL014W	YPR161C
YDL014W	YPR178W
YDL015C	YJR010C-A
YDL017W	YLR429W
YDL019C	YDR381W
YDL019C	YGL137W
YDL019C	YJL207C
YDL020C	YPR175W
YDL022W	YDL095W
YDL029W	YEL037C
YDL029W	YJR065C
YDL029W	YLR370C
YDL030W	YDL043C
YDL030W	YDR363W-A
YDL030W	YDR482C
YDL030W	YFR052W
YDL030W	YJL203W
YDL030W	YLR147C
YDL031W	YDL040C
YDL031W	YDR388W
YDL031W	YGL245W
YDL031W	YHR154W
YDL036C	YHR200W
YDL040C	YDR303C
YDL040C	YDR381W
YDL040C	YHR013C
YDL040C	YLR175W
YDL040C	YLR197W
YDL040C	YMR229C
YDL040C	YMR290C
YDL040C	YOR253W
YDL042C	YDR227W
YDL042C	YJL076W
YDL042C	YNL113W
YDL042C	YOR116C
YDL042C	YOR210W
YDL043C	YDR174W
YDL043C	YDR381W
YDL043C	YDR482C
YDL043C	YER029C
YDL043C	YGL174W
YDL043C	YGR074W
YDL043C	YGR129W
YDL043C	YJL203W
YDL043C	YLR147C
YDL043C	YLR150W
YDL043C	YLR275W
YDL043C	YML049C
YDL043C	YMR240C
YDL043C	YMR288W
YDL043C	YPL151C
YDL044C	YDR400W
YDL044C	YLR139C
YDL045W-A	YIL070C
YDL045W-A	YIL093C
YDL045W-A	YJL063C
YDL045W-A	YJR113C
YDL047W	YFR040W
YDL047W	YJL098W
YDL047W	YKR028W
YDL047W	YLR097C
YDL048C	YMR186W
YDL051W	YDL092W
YDL051W	YPL243W
YDL051W	YPR178W
YDL053C	YDR207C
YDL053C	YFL007W
YDL053C	YFR013W
YDL053C	YGL200C
YDL053C	YGL203C
YDL053C	YHR121W
YDL053C	YMR123W
YDL053C	YPL209C
YDL053C	YPR175W
YDL054C	YOR315W
YDL055C	YJL034W
YDL055C	YKR048C
YDL055C	YOR257W
YDL055C	YPR034W
YDL056W	YLR182W
YDL059C	YGR252W
YDL060W	YDR381W
YDL060W	YEL054C
YDL060W	YER131W
YDL060W	YGR090W
YDL060W	YHR089C
YDL060W	YIL095W
YDL060W	YLR150W
YDL060W	YLR435W
YDL060W	YMR093W
YDL060W	YNL308C
YDL060W	YNR054C
YDL060W	YOR198C
YDL060W	YPL090C
YDL060W	YPL146C
YDL060W	YPR161C
YDL065C	YER148W
YDL065C	YMR108W
YDL066W	YMR173W
YDL066W	YMR304W
YDL069C	YKL164C
YDL069C	YPR175W
YDL070W	YDR381W
YDL070W	YGR086C
YDL070W	YLR399C
YDL073W	YER018C
YDL074C	YGL058W
YDL074C	YOR365C
YDL074C	YPL055C
YDL074C	YPR080W
YDL076C	YOL004W
YDL077C	YOL013C
YDL077C	YOR051C
YDL078C	YDR304C
YDL078C	YHR121W
YDL078C	YKR025W
YDL078C	YML105C
YDL078C	YNL113W
YDL078C	YOR207C
YDL081C	YJR010C-A
YDL084W	YDR138W
YDL084W	YML062C
YDL085C-A	YER172C
YDL085C-A	YHR165C
YDL085W	YHR204W
YDL085W	YKL093W
YDL085W	YLR371W
YDL085W	YOR076C
YDL087C	YGL238W
YDL087C	YGR013W
YDL087C	YGR074W
YDL087C	YIL061C
YDL087C	YKL012W
YDL087C	YLR147C
YDL087C	YLR298C
YDL092W	YDR381W
YDL092W	YKL122C
YDL092W	YML105C
YDL092W	YPL210C
YDL092W	YPL243W
YDL092W	YPR088C
YDL093W	YDR139C
YDL095W	YDR129C
YDL095W	YDR174W
YDL095W	YDR388W
YDL095W	YEL002C
YDL095W	YGL008C
YDL095W	YGL245W
YDL095W	YGR266W
YDL095W	YJL117W
YDL095W	YJR009C
YDL095W	YLR150W
YDL095W	YLR429W
YDL095W	YMR083W
YDL095W	YNL055C
YDL095W	YOR093C
YDL095W	YOR153W
YDL095W	YPL004C
YDL095W	YPL226W
YDL097C	YDL147W
YDL097C	YDL215C
YDL097C	YDR180W
YDL097C	YDR363W-A
YDL097C	YDR394W
YDL097C	YDR427W
YDL097C	YER021W
YDL097C	YFR004W
YDL097C	YFR010W
YDL097C	YFR052W
YDL097C	YGL048C
YDL097C	YGL095C
YDL097C	YGR232W
YDL097C	YHR027C
YDL097C	YHR200W
YDL097C	YIL075C
YDL097C	YKL027W
YDL097C	YKL145W
YDL097C	YLR421C
YDL097C	YOR117W
YDL097C	YOR259C
YDL097C	YOR261C
YDL097C	YPL082C
YDL097C	YPR108W
YDL098C	YGR075C
YDL099W	YDR517W
YDL100C	YDR451C
YDL100C	YER083C
YDL100C	YGL020C
YDL102W	YJR043C
YDL103C	YGL245W
YDL105W	YDL148C
YDL105W	YDR288W
YDL105W	YEL019C
YDL105W	YOL034W
YDL105W	YPL146C
YDL105W	YPR169W
YDL108W	YDR460W
YDL108W	YLR005W
YDL108W	YPR025C
YDL108W	YPR056W
YDL111C	YDR280W
YDL111C	YFR019W
YDL111C	YGR095C
YDL111C	YGR158C
YDL111C	YHR069C
YDL111C	YNL189W
YDL111C	YNL232W
YDL111C	YNR024W
YDL111C	YOL021C
YDL111C	YOR001W
YDL111C	YOR076C
YDL115C	YDL140C
YDL115C	YDR404C
YDL115C	YGL070C
YDL115C	YGR140W
YDL115C	YIL021W
YDL115C	YJL140W
YDL115C	YOL005C
YDL115C	YOR151C
YDL115C	YOR210W
YDL116W	YGL092W
YDL117W	YKR009C
YDL122W	YDR291W
YDL122W	YER013W
YDL122W	YMR049C
YDL122W	YNL085W
YDL122W	YPL089C
YDL125C	YDR388W
YDL126C	YDL190C
YDL126C	YDR049W
YDL126C	YDR295C
YDL126C	YDR330W
YDL126C	YFL044C
YDL126C	YGL108C
YDL126C	YGR048W
YDL126C	YGR104C
YDL126C	YKL204W
YDL126C	YKL213C
YDL126C	YKR083C
YDL126C	YLL022C
YDL126C	YLR377C
YDL126C	YML064C
YDL126C	YMR067C
YDL126C	YNL031C
YDL126C	YNL041C
YDL126C	YNL155W
YDL126C	YOL013C
YDL126C	YOR174W
YDL126C	YPL066W
YDL126C	YPR168W
YDL130W	YDR091C
YDL130W	YDR251W
YDL130W-A	YDL181W
YDL131W	YDL182W
YDL131W	YHR079C
YDL131W	YNL247W
YDL132W	YDR054C
YDL134C	YER032W
YDL134C	YGL190C
YDL134C	YGL251C
YDL134C	YKL203C
YDL134C	YLR429W
YDL134C	YML109W
YDL134C	YMR273C
YDL134C	YOR386W
YDL134C	YPL004C
YDL137W	YIL051C
YDL139C	YDR172W
YDL140C	YDR289C
YDL140C	YDR404C
YDL140C	YDR463W
YDL140C	YGL043W
YDL140C	YGL070C
YDL140C	YGR005C
YDL140C	YGR063C
YDL140C	YGR186W
YDL140C	YIL021W
YDL140C	YJL140W
YDL140C	YJL168C
YDL140C	YJR017C
YDL140C	YML010W
YDL140C	YOL005C
YDL140C	YOR151C
YDL140C	YOR210W
YDL140C	YPL129W
YDL140C	YPR093C
YDL140C	YPR187W
YDL141W	YDR087C
YDL141W	YEL026W
YDL141W	YMR239C
YDL143W	YDR087C
YDL143W	YDR188W
YDL143W	YGL121C
YDL143W	YGR086C
YDL143W	YGR245C
YDL143W	YIL142W
YDL143W	YKL054C
YDL143W	YKL142W
YDL143W	YOL004W
YDL143W	YPL004C
YDL144C	YKR025W
YDL145C	YDR238C
YDL145C	YFR051C
YDL145C	YGL137W
YDL145C	YGR233C
YDL145C	YHR066W
YDL145C	YIL076W
YDL145C	YNL287W
YDL145C	YPL010W
YDL145C	YPL031C
YDL145C	YPL219W
YDL145C	YPR143W
YDL147W	YDL216C
YDL147W	YDR055W
YDL147W	YDR108W
YDL147W	YDR179C
YDL147W	YDR320C
YDL147W	YDR363W-A
YDL147W	YDR394W
YDL147W	YDR427W
YDL147W	YER021W
YDL147W	YER151C
YDL147W	YFR004W
YDL147W	YFR010W
YDL147W	YFR052W
YDL147W	YGL048C
YDL147W	YGR232W
YDL147W	YHR027C
YDL147W	YHR170W
YDL147W	YHR200W
YDL147W	YIL071C
YDL147W	YIL075C
YDL147W	YIR012W
YDL147W	YJL080C
YDL147W	YKL145W
YDL147W	YLL040C
YDL147W	YLR421C
YDL147W	YOL117W
YDL147W	YOR117W
YDL147W	YOR209C
YDL147W	YOR259C
YDL147W	YOR261C
YDL147W	YPL242C
YDL147W	YPR003C
YDL147W	YPR040W
YDL147W	YPR108W
YDL148C	YER035W
YDL148C	YFR052W
YDL148C	YGR250C
YDL148C	YKL035W
YDL148C	YLR429W
YDL148C	YML093W
YDL148C	YPR144C
YDL148C	YPR161C
YDL150W	YDR045C
YDL150W	YJL011C
YDL150W	YKL144C
YDL150W	YKL179C
YDL150W	YKR025W
YDL150W	YNL113W
YDL150W	YNL151C
YDL150W	YNR003C
YDL150W	YOL021C
YDL150W	YOR116C
YDL150W	YOR207C
YDL150W	YOR210W
YDL150W	YOR224C
YDL150W	YPR110C
YDL150W	YPR187W
YDL150W	YPR190C
YDL153C	YIL091C
YDL153C	YJR119C
YDL153C	YKL035W
YDL153C	YPR161C
YDL153C	YPR178W
YDL155W	YGR086C
YDL155W	YLR079W
YDL156W	YNL030W
YDL156W	YPL220W
YDL156W	YPR161C
YDL160C	YGR253C
YDL160C	YIL148W
YDL160C	YJL124C
YDL160C	YJL138C
YDL160C	YNL147W
YDL160C	YPL160W
YDL164C	YDR054C
YDL168W	YLR002C
YDL168W	YMR229C
YDL168W	YMR290C
YDL168W	YNL061W
YDL168W	YOR206W
YDL173W	YLR382C
YDL175C	YFR010W
YDL175C	YJL050W
YDL175C	YOL115W
YDL176W	YGL227W
YDL176W	YJR104C
YDL176W	YMR093W
YDL179W	YGR275W
YDL179W	YLR357W
YDL181W	YGL106W
YDL181W	YOR159C
YDL182W	YDR174W
YDL182W	YDR381W
YDL182W	YDR500C
YDL182W	YER122C
YDL182W	YGL014W
YDL182W	YIL103W
YDL182W	YJR094W-A
YDL182W	YKR048C
YDL182W	YKR062W
YDL182W	YLR075W
YDL182W	YLR150W
YDL182W	YMR229C
YDL182W	YNL132W
YDL182W	YPR067W
YDL185W	YEL023C
YDL185W	YEL051W
YDL185W	YGR020C
YDL185W	YHR039C-A
YDL185W	YLR090W
YDL185W	YNL153C
YDL185W	YPL201C
YDL185W	YPR036W
YDL188C	YGL190C
YDL188C	YKL028W
YDL188C	YKR062W
YDL188C	YMR273C
YDL190C	YEL037C
YDL195W	YLR208W
YDL197C	YMR128W
YDL199C	YER021W
YDL199C	YIL144W
YDL201W	YDR165W
YDL201W	YDR381W
YDL203C	YER012W
YDL208W	YDL213C
YDL208W	YDR174W
YDL208W	YDR381C-A
YDL208W	YGL078C
YDL208W	YGR103W
YDL208W	YHR072W-A
YDL208W	YHR089C
YDL208W	YLR150W
YDL208W	YLR175W
YDL208W	YMR049C
YDL208W	YMR310C
YDL208W	YNL308C
YDL208W	YNR067C
YDL208W	YOL008W
YDL215C	YDR054C
YDL215C	YDR240C
YDL215C	YGR084C
YDL215C	YGR104C
YDL215C	YML131W
YDL215C	YMR108W
YDL215C	YMR304W
YDL215C	YOL034W
YDL215C	YOR057W
YDL216C	YDR179C
YDL216C	YDR328C
YDL216C	YIL071C
YDL216C	YOL117W
YDL225W	YHR107C
YDL225W	YJR076C
YDL225W	YLR314C
YDL234C	YIL078W
YDL235C	YKL114C
YDL236W	YPR080W
YDL238C	YHR047C
YDL241W	YKL157W
YDR001C	YDR099W
YDR001C	YDR381W
YDR001C	YER177W
YDR001C	YPL216W
YDR005C	YKR025W
YDR005C	YNL151C
YDR006C	YGR285C
YDR006C	YLR192C
YDR011W	YOR157C
YDR013W	YJL072C
YDR016C	YDR201W
YDR016C	YDR320C-A
YDR016C	YGL061C
YDR016C	YKR037C
YDR017C	YDR099W
YDR017C	YGL106W
YDR017C	YHR102W
YDR017C	YMR196W
YDR017C	YMR308C
YDR017C	YOR326W
YDR018C	YIL051C
YDR021W	YJL138C
YDR022C	YLR423C
YDR023W	YKR071C
YDR023W	YOL117W
YDR026C	YJL148W
YDR026C	YNL113W
YDR026C	YNL248C
YDR026C	YPL174C
YDR027C	YDR484W
YDR027C	YJR066W
YDR028C	YER027C
YDR028C	YER133W
YDR028C	YER155C
YDR028C	YER177W
YDR028C	YHR052W
YDR028C	YNL009W
YDR028C	YNL220W
YDR028C	YNR034W
YDR032C	YLR429W
YDR033W	YJR010C-A
YDR034C	YHR077C
YDR041W	YER050C
YDR041W	YGR185C
YDR041W	YIL070C
YDR041W	YKL155C
YDR041W	YNL137C
YDR043C	YIL035C
YDR044W	YDR174W
YDR044W	YDR385W
YDR044W	YEL030W
YDR044W	YGR086C
YDR044W	YGR087C
YDR044W	YHR013C
YDR044W	YOR093C
YDR044W	YOR257W
YDR045C	YOL021C
YDR045C	YOR207C
YDR047W	YGL137W
YDR047W	YOR361C
YDR049W	YKL204W
YDR049W	YOL139C
YDR051C	YLR024C
YDR052C	YDR388W
YDR052C	YER021W
YDR054C	YDR328C
YDR054C	YFL029C
YDR054C	YGL173C
YDR054C	YGL252C
YDR054C	YIL046W
YDR054C	YIL148W
YDR054C	YJL047C
YDR054C	YJR090C
YDR054C	YKR009C
YDR054C	YOL063C
YDR054C	YPR138C
YDR054C	YPR164W
YDR058C	YML106W
YDR060W	YHR066W
YDR060W	YJL033W
YDR060W	YJL050W
YDR060W	YMR229C
YDR060W	YMR290C
YDR060W	YOR206W
YDR065W	YPR116W
YDR069C	YEL041W
YDR069C	YJR001W
YDR069C	YKL028W
YDR069C	YOR177C
YDR071C	YDR365C
YDR071C	YER089C
YDR074W	YDR416W
YDR074W	YML100W
YDR074W	YMR261C
YDR075W	YDR225W
YDR075W	YDR293C
YDR075W	YGR063C
YDR075W	YML010W
YDR075W	YNL201C
YDR079C-A	YPL122C
YDR081C	YEL037C
YDR081C	YKL104C
YDR087C	YDR111C
YDR087C	YDR362C
YDR087C	YER147C
YDR087C	YGR068C
YDR087C	YGR207C
YDR087C	YHL032C
YDR087C	YIL063C
YDR087C	YJL044C
YDR087C	YKR029C
YDR087C	YLR032W
YDR087C	YLR131C
YDR087C	YLR249W
YDR087C	YLR371W
YDR087C	YMR048W
YDR087C	YPL170W
YDR091C	YJL005W
YDR091C	YJR067C
YDR091C	YLR150W
YDR091C	YLR192C
YDR091C	YNL260C
YDR092W	YGL087C
YDR092W	YMR140W
YDR097C	YOL090W
YDR098C	YGL220W
YDR098C	YGR262C
YDR099W	YDR348C
YDR099W	YDR490C
YDR099W	YER027C
YDR099W	YER133W
YDR099W	YER177W
YDR099W	YGL035C
YDR099W	YGL252C
YDR099W	YGR097W
YDR099W	YHR161C
YDR099W	YIL095W
YDR099W	YKR098C
YDR099W	YLR135W
YDR099W	YLR176C
YDR099W	YLR345W
YDR099W	YML006C
YDR099W	YMR031C
YDR099W	YNL267W
YDR099W	YNR014W
YDR099W	YNR034W
YDR099W	YNR047W
YDR099W	YOR081C
YDR099W	YOR257W
YDR099W	YPL074W
YDR099W	YPR049C
YDR099W	YPR171W
YDR101C	YDR168W
YDR101C	YJL122W
YDR101C	YMR308C
YDR103W	YDR148C
YDR103W	YEL023C
YDR108W	YDR363W-A
YDR108W	YDR472W
YDR108W	YFR010W
YDR108W	YGL207W
YDR108W	YIL078W
YDR108W	YML069W
YDR108W	YOR115C
YDR108W	YPR078C
YDR111C	YEL030W
YDR111C	YER147C
YDR113C	YLR175W
YDR117C	YPR161C
YDR118W	YGL240W
YDR118W	YHR166C
YDR118W	YKL022C
YDR118W	YLR102C
YDR118W	YLR127C
YDR120C	YER049W
YDR120C	YLR309C
YDR121W	YJL065C
YDR121W	YNL262W
YDR121W	YPR175W
YDR123C	YOL108C
YDR124W	YDR175C
YDR124W	YDR347W
YDR124W	YGR165W
YDR124W	YHR155W
YDR124W	YIL043C
YDR124W	YIL093C
YDR124W	YMR188C
YDR124W	YOR158W
YDR124W	YPL118W
YDR124W	YPR049C
YDR127W	YOL013C
YDR128W	YOR093C
YDR129C	YEL037C
YDR129C	YGL092W
YDR129C	YJL092W
YDR129C	YJL138C
YDR129C	YKL126W
YDR129C	YLR203C
YDR129C	YLR330W
