node1	node2
YCL025C	YPR198W
YCL026C-A	YCR048W
YCL026C-A	YGL213C
YCL026C-A	YLR177W
YCL026C-A	YNL189W
YCL026C-A	YPR086W
YCL027W	YCL039W
YCL027W	YCL052C
YCL027W	YDL199C
YCL027W	YDR072C
YCL027W	YDR128W
YCL027W	YDR160W
YCL027W	YDR206W
YCL027W	YER032W
YCL027W	YER090W
YCL027W	YER118C
YCL027W	YER149C
YCL027W	YER155C
YCL027W	YFL039C
YCL027W	YGL099W
YCL027W	YGR070W
YCL027W	YGR289C
YCL027W	YHR082C
YCL027W	YIL159W
YCL027W	YIR014W
YCL027W	YJL047C
YCL027W	YJL153C
YCL027W	YJR030C
YCL027W	YKL092C
YCL027W	YKL105C
YCL027W	YKL202W
YCL027W	YKR023W
YCL027W	YKR049C
YCL027W	YKR101W
YCL027W	YLR056W
YCL027W	YLR117C
YCL027W	YLR291C
YCL027W	YML058W
YCL027W	YMR047C
YCL027W	YMR103C
YCL027W	YMR140W
YCL027W	YMR156C
YCL027W	YMR265C
YCL027W	YMR308C
YCL027W	YNL042W
YCL027W	YNL054W
YCL027W	YNL058C
YCL027W	YNL075W
YCL027W	YNL267W
YCL027W	YNL271C
YCL027W	YNL291C
YCL027W	YNR064C
YCL027W	YOL019W
YCL027W	YOL046C
YCL027W	YOR017W
YCL027W	YOR155C
YCL027W	YPL038W
YCL027W	YPL070W
YCL027W	YPL156C
YCL027W	YPL224C
YCL027W	YPL242C
YCL027W	YPR008W
YCL027W	YPR023C
YCL027W	YPR160C-A
YCL028W	YDR128W
YCL028W	YDR260C
YCL028W	YDR499W
YCL028W	YEL021W
YCL028W	YER125W
YCL028W	YGL215W
YCL028W	YHR114W
YCL028W	YIL066C
YCL028W	YLR403W
YCL028W	YML058W
YCL028W	YNL007C
YCL028W	YNL064C
YCL028W	YNL106C
YCL028W	YNL189W
YCL028W	YNL290W
YCL028W	YOL094C
YCL028W	YOR212W
YCL028W	YPL140C
YCL029C	YER016W
YCL029C	YKL103C
YCL029C	YLR045C
YCL029C	YML085C
YCL029C	YPL124W
YCL029C	YPL155C
YCL030C	YDL160C
YCL030C	YGR052W
YCL030C	YLR044C
YCL030C	YLR180W
YCL030C	YML124C
YCL031C	YDR388W
YCL031C	YER118C
YCL031C	YFR024C-A
YCL031C	YGR090W
YCL031C	YHL002W
YCL031C	YHR114W
YCL031C	YIL035C
YCL031C	YJL020C
YCL031C	YLR191W
YCL031C	YLR310C
YCL031C	YMR109W
YCL031C	YOL082W
YCL031C	YPR154W
YCL032W	YCR082W
YCL032W	YDL016C
YCL032W	YDL239C
YCL032W	YDR032C
YCL032W	YDR103W
YCL032W	YDR308C
YCL032W	YDR309C
YCL032W	YDR386W
YCL032W	YDR416W
YCL032W	YEL051W
YCL032W	YER040W
YCL032W	YER047C
YCL032W	YGL233W
YCL032W	YHR061C
YCL032W	YJR093C
YCL032W	YKL061W
YCL032W	YKR020W
YCL032W	YLL049W
YCL032W	YLR223C
YCL032W	YLR362W
YCL032W	YLR423C
YCL032W	YMR117C
YCL032W	YMR270C
YCL032W	YNL086W
YCL032W	YOL043C
YCL032W	YOL123W
YCL032W	YOR036W
YCL032W	YOR270C
YCL032W	YPL120W
YCL032W	YPR051W
YCL032W	YPR075C
YCL032W	YPR076W
YCL032W	YPR182W
YCL032W	YPR193C
YCL033C	YKL130C
YCL034W	YHR016C
YCL034W	YHR114W
YCL034W	YOR181W
YCL035C	YIL034C
YCL035C	YKL198C
YCL035C	YMR059W
YCL036W	YDR388W
YCL037C	YDL043C
YCL037C	YDL175C
YCL037C	YDL208W
YCL037C	YDL213C
YCL037C	YDR477W
YCL037C	YER082C
YCL037C	YER142C
YCL037C	YGL120C
YCL037C	YGR040W
YCL037C	YGR054W
YCL037C	YGR162W
YCL037C	YIL035C
YCL037C	YIR001C
YCL037C	YJL033W
YCL037C	YKL139W
YCL037C	YLR263W
YCL037C	YLR383W
YCL037C	YLR427W
YCL037C	YMR106C
YCL037C	YMR125W
YCL037C	YNL088W
YCL037C	YOL100W
YCL037C	YOL115W
YCL037C	YOR276W
YCL037C	YPL204W
YCL037C	YPR088C
YCL038C	YER081W
YCL038C	YHR178W
YCL038C	YMR009W
YCL039W	YDL185W
YCL039W	YDL225W
YCL039W	YDR255C
YCL039W	YDR342C
YCL039W	YER091C
YCL039W	YER165W
YCL039W	YGL227W
YCL039W	YGR254W
YCL039W	YIL017C
YCL039W	YIL097W
YCL039W	YJL008C
YCL039W	YJR121W
YCL039W	YLR044C
YCL039W	YLR259C
YCL039W	YMR047C
YCL039W	YMR135C
YCL039W	YOR375C
YCL039W	YPL018W
YCL039W	YPL139C
YCL040W	YCL046W
YCL040W	YCR002C
YCL040W	YDL059C
YCL040W	YDL164C
YCL040W	YDR142C
YCL040W	YDR388W
YCL040W	YDR419W
YCL040W	YDR436W
YCL040W	YDR516C
YCL040W	YER017C
YCL040W	YER133W
YCL040W	YER161C
YCL040W	YFL034C-B
YCL040W	YFL039C
YCL040W	YFR028C
YCL040W	YGL081W
YCL040W	YGL158W
YCL040W	YGL237C
YCL040W	YGR123C
YCL040W	YGR278W
YCL040W	YHR030C
YCL040W	YJL044C
YCL040W	YJL092W
YCL040W	YJL173C
YCL040W	YKL056C
YCL040W	YLR320W
YCL040W	YLR340W
YCL040W	YLR442C
YCL040W	YML064C
YCL040W	YML099C
YCL040W	YMR049C
YCL040W	YMR059W
YCL040W	YMR106C
YCL040W	YMR139W
YCL040W	YNL032W
YCL040W	YNL189W
YCL040W	YNL311C
YCL040W	YNR010W
YCL040W	YOL094C
YCL040W	YOR276W
YCL040W	YPL074W
YCL040W	YPL126W
YCL040W	YPL149W
YCL040W	YPL150W
YCL040W	YPL164C
YCL040W	YPL204W
YCL042W	YNL290W
YCL043C	YDR388W
YCL043C	YER189W
YCL043C	YGL190C
YCL043C	YIL035C
YCL043C	YIR001C
YCL043C	YJR076C
YCL043C	YLR233C
YCL043C	YLR354C
YCL043C	YMR102C
YCL043C	YMR291W
YCL043C	YNL135C
YCL043C	YOL062C
YCL043C	YOL126C
YCL044C	YDL116W
YCL045C	YJR091C
YCL046W	YGL115W
YCL046W	YJR093C
YCL046W	YPL208W
YCL048W	YDL017W
YCL048W	YJL034W
YCL049C	YKL002W
YCL050C	YJR022W
YCL050C	YJR091C
YCL051W	YDL116W
YCL051W	YDR099W
YCL051W	YPR086W
YCL052C	YEL060C
YCL052C	YEL063C
YCL052C	YGR260W
YCL052C	YGR281W
YCL052C	YHR026W
YCL052C	YHR140W
YCL052C	YHR142W
YCL052C	YJL108C
YCL052C	YJR010C-A
YCL052C	YJR106W
YCL052C	YLR268W
YCL054W	YDL014W
YCL054W	YER133W
YCL054W	YGR103W
YCL054W	YKR081C
YCL054W	YNL110C
YCL054W	YNL154C
YCL054W	YOR080W
YCL054W	YOR267C
YCL054W	YOR310C
YCL055W	YGL036W
YCL055W	YGL192W
YCL055W	YLR191W
YCL055W	YMR147W
YCL055W	YNL196C
YCL056C	YDL157C
YCL056C	YIL034C
YCL056C	YNL100W
YCL056C	YOR037W
YCL058C	YPL215W
YCL059C	YCR057C
YCL059C	YDL014W
YCL059C	YDL148C
YCL059C	YDL166C
YCL059C	YDL213C
YCL059C	YDR299W
YCL059C	YDR324C
YCL059C	YDR449C
YCL059C	YDR457W
YCL059C	YER082C
YCL059C	YER127W
YCL059C	YGL201C
YCL059C	YGR145W
YCL059C	YHR148W
YCL059C	YJL109C
YCL059C	YJR002W
YCL059C	YKR060W
YCL059C	YLL011W
YCL059C	YLR175W
YCL059C	YLR186W
YCL059C	YLR197W
YCL059C	YLR409C
YCL059C	YMR093W
YCL059C	YMR116C
YCL059C	YMR128W
YCL059C	YNL132W
YCL059C	YNL308C
YCL059C	YPL126W
YCL059C	YPL217C
YCL059C	YPL259C
YCL059C	YPR137W
YCL059C	YPR144C
YCL061C	YDL030W
YCL061C	YLR103C
YCL061C	YNL273W
YCL061C	YOR080W
YCL061C	YPR019W
YCL063W	YER150W
YCL063W	YFR021W
YCL063W	YJL043W
YCL063W	YJL173C
YCL063W	YJR091C
YCL063W	YLR373C
YCL063W	YLR423C
YCL063W	YPL005W
YCL064C	YDL029W
YCL064C	YDL134C
YCL064C	YDR388W
YCL064C	YDR394W
YCL064C	YDR499W
YCL064C	YDR523C
YCL064C	YER171W
YCL064C	YER173W
YCL064C	YGL158W
YCL064C	YHR030C
YCL064C	YJR022W
YCL064C	YKL166C
YCL064C	YLR097C
YCL064C	YML057W
YCL064C	YMR106C
YCL064C	YNL056W
YCL064C	YNL312W
YCL064C	YOL133W
YCL064C	YPL140C
YCL064C	YPR054W
YCL064C	YPR093C
YCL065W	YLR374C
YCL069W	YCR075C
YCL069W	YDL116W
YCL069W	YIL004C
YCL076W	YOR209C
YCR001W	YEL037C
YCR001W	YFL037W
YCR001W	YFR053C
YCR001W	YGL206C
YCR001W	YJL066C
YCR001W	YJR077C
YCR001W	YML085C
YCR001W	YML124C
YCR001W	YOR241W
YCR002C	YDL055C
YCR002C	YDL225W
YCR002C	YDL229W
YCR002C	YDR099W
YCR002C	YDR324C
YCR002C	YDR507C
YCR002C	YER043C
YCR002C	YFL018C
YCR002C	YFR030W
YCR002C	YFR053C
YCR002C	YGL105W
YCR002C	YGL158W
YCR002C	YGL234W
YCR002C	YGL253W
YCR002C	YGR155W
YCR002C	YHR107C
YCR002C	YJL008C
YCR002C	YJL138C
YCR002C	YJR045C
YCR002C	YJR076C
YCR002C	YJR092W
YCR002C	YJR121W
YCR002C	YKL060C
YCR002C	YKL104C
YCR002C	YLR044C
YCR002C	YLR180W
YCR002C	YLR259C
YCR002C	YLR314C
YCR002C	YMR108W
YCR002C	YMR186W
YCR002C	YNL166C
YCR002C	YNL312W
YCR002C	YOR136W
YCR003W	YIR039C
YCR004C	YDL101C
YCR004C	YDR032C
YCR004C	YLR253W
YCR005C	YJL042W
YCR005C	YKL085W
YCR005C	YKL152C
YCR005C	YPL245W
YCR007C	YCR061W
YCR007C	YDR107C
YCR007C	YLR288C
YCR007C	YPL020C
YCR008W	YJL066C
YCR008W	YJL088W
YCR008W	YMR047C
YCR008W	YPL031C
YCR009C	YDL185W
YCR009C	YDR171W
YCR009C	YDR277C
YCR009C	YDR388W
YCR009C	YDR395W
YCR009C	YER043C
YCR009C	YER110C
YCR009C	YGL060W
YCR009C	YGL137W
YCR009C	YGR254W
YCR009C	YJL052W
YCR009C	YJL066C
YCR009C	YJR009C
YCR009C	YJR045C
YCR009C	YJR115W
YCR009C	YKL104C
YCR009C	YLR044C
YCR009C	YLR304C
YCR009C	YLR433C
YCR009C	YMR108W
YCR009C	YMR192W
YCR009C	YMR232W
YCR009C	YNL055C
YCR009C	YNL094W
YCR009C	YOL055C
YCR009C	YOR181W
YCR009C	YOR232W
YCR009C	YOR375C
YCR009C	YPL140C
YCR009C	YPL249C-A
YCR010C	YCR061W
YCR010C	YEL063C
YCR010C	YFL055W
YCR010C	YJR040W
YCR011C	YGL098W
YCR011C	YNL154C
YCR011C	YPR079W
YCR012W	YDL097C
YCR012W	YDL145C
YCR012W	YEL031W
YCR012W	YGL137W
YCR012W	YHR041C
YCR012W	YNL006W
YCR012W	YOL135C
YCR012W	YOR110W
YCR012W	YOR128C
YCR014C	YFL037W
YCR014C	YJL008C
YCR014C	YJL034W
YCR014C	YJL110C
YCR014C	YML124C
YCR014C	YNL064C
YCR014C	YNL180C
YCR014C	YOL085C
YCR014C	YOR005C
YCR014C	YPL240C
YCR015C	YGR163W
YCR016W	YDL231C
YCR016W	YLR288C
YCR020C-A	YEL053C
YCR020C-A	YJR022W
YCR020C-A	YPR051W
YCR021C	YDL153C
YCR021C	YJL068C
YCR021C	YKL220C
YCR021C	YLL043W
YCR021C	YLR453C
YCR021C	YPL189W
YCR021C	YPR124W
YCR022C	YDL017W
YCR022C	YHR114W
YCR023C	YMR075C-A
YCR023C	YMR075W
YCR024C	YER146W
YCR024C-A	YDL212W
YCR024C-A	YDR331W
YCR024C-A	YDR414C
YCR024C-A	YEL063C
YCR024C-A	YGL008C
YCR024C-A	YGR284C
YCR024C-A	YJL004C
YCR024C-A	YJL124C
YCR024C-A	YLL023C
YCR024C-A	YLR241W
YCR024C-A	YLR372W
YCR024C-A	YOL132W
YCR024C-A	YPL227C
YCR027C	YER179W
YCR027C	YKL152C
YCR027C	YOL083W
YCR028C	YGL051W
YCR028C	YJL004C
YCR028C	YLR372W
YCR028C	YNR065C
YCR028C	YOR254C
YCR028C-A	YDR097C
YCR028C-A	YJR144W
YCR028C-A	YMR234W
YCR028C-A	YNL298W
YCR028C-A	YPR161C
YCR030C	YDR158W
YCR030C	YFR024C-A
YCR030C	YGL127C
YCR030C	YGR220C
YCR030C	YHR016C
YCR030C	YJL098W
YCR030C	YJR126C
YCR030C	YMR132C
YCR030C	YNR047W
YCR030C	YOL016C
YCR030C	YOL054W
YCR033W	YDR155C
YCR033W	YGL194C
YCR033W	YGR172C
YCR033W	YIL112W
YCR033W	YKR029C
YCR033W	YMR273C
YCR033W	YOL068C
YCR034W	YDL015C
YCR034W	YDL054C
YCR034W	YDR276C
YCR034W	YDR297W
YCR034W	YDR307W
YCR034W	YDR331W
YCR034W	YDR414C
YCR034W	YDR456W
YCR034W	YEL002C
YCR034W	YEL017C-A
YCR034W	YEL063C
YCR034W	YFL025C
YCR034W	YFL048C
YCR034W	YFL062W
YCR034W	YGL055W
YCR034W	YGL200C
YCR034W	YGR060W
YCR034W	YGR191W
YCR034W	YGR260W
YCR034W	YGR289C
YCR034W	YGR295C
YCR034W	YHL042W
YCR034W	YHL048W
YCR034W	YHR007C
YCR034W	YHR094C
YCR034W	YHR110W
YCR034W	YHR123W
YCR034W	YHR133C
YCR034W	YHR140W
YCR034W	YHR142W
YCR034W	YIR022W
YCR034W	YJL117W
YCR034W	YJL196C
YCR034W	YJL219W
YCR034W	YJL222W
YCR034W	YJR010C-A
YCR034W	YJR161C
YCR034W	YKL212W
YCR034W	YLL006W
YCR034W	YLL028W
YCR034W	YLL061W
YCR034W	YLR018C
YCR034W	YML067C
YCR034W	YMR058W
YCR034W	YMR149W
YCR034W	YMR215W
YCR034W	YNL048W
YCR034W	YNL101W
YCR034W	YOL020W
YCR034W	YOL030W
YCR034W	YOL132W
YCR034W	YOR049C
YCR034W	YPL076W
YCR034W	YPL264C
YCR034W	YPL274W
YCR034W	YPR156C
YCR035C	YDR280W
YCR035C	YGL127C
YCR035C	YGR095C
YCR035C	YGR195W
YCR035C	YHR069C
YCR035C	YHR114W
YCR035C	YNL189W
YCR035C	YNL232W
YCR035C	YOL021C
YCR036W	YGL153W
YCR037C	YHL042W
YCR038C	YDL065C
YCR038C	YDR532C
YCR038C	YEL061C
YCR038C	YHR119W
YCR039C	YDL116W
YCR040W	YCR096C
YCR040W	YGR284C
YCR040W	YHR084W
YCR040W	YJR091C
YCR040W	YLR288C
YCR040W	YLR378C
YCR040W	YMR043W
YCR041W	YCR065W
YCR041W	YDR176W
YCR041W	YIL118W
YCR041W	YJL031C
YCR041W	YJR091C
YCR042C	YER148W
YCR042C	YGL112C
YCR042C	YGR274C
YCR042C	YKL081W
YCR042C	YML015C
YCR042C	YML114C
YCR042C	YPL129W
YCR044C	YDR331W
YCR044C	YHR114W
YCR044C	YHR140W
YCR045C	YOR348C
YCR046C	YDL049C
YCR046C	YGR091W
YCR046C	YGR220C
YCR046C	YKL139W
YCR046C	YNL284C
YCR047C	YLR339C
YCR047C	YNL282W
YCR048W	YHL002W
YCR048W	YLR427W
YCR050C	YDL017W
YCR052W	YFR037C
YCR052W	YIL084C
YCR052W	YNL202W
YCR052W	YOR232W
YCR053W	YJR007W
YCR053W	YLR314C
YCR053W	YNL244C
YCR054C	YDL097C
YCR054C	YMR032W
YCR057C	YDL014W
YCR057C	YDL148C
YCR057C	YDL213C
YCR057C	YDR034C
YCR057C	YDR299W
YCR057C	YDR324C
YCR057C	YDR365C
YCR057C	YDR382W
YCR057C	YDR449C
YCR057C	YDR502C
YCR057C	YEL050C
YCR057C	YER082C
YCR057C	YGL011C
YCR057C	YGL120C
YCR057C	YGL171W
YCR057C	YGR090W
YCR057C	YGR128C
YCR057C	YGR135W
YCR057C	YGR145W
YCR057C	YGR154C
YCR057C	YGR210C
YCR057C	YHR148W
YCR057C	YHR169W
YCR057C	YHR196W
YCR057C	YJL033W
YCR057C	YJL069C
YCR057C	YJL088W
YCR057C	YJL109C
YCR057C	YJR002W
YCR057C	YJR121W
YCR057C	YKL099C
YCR057C	YKR060W
YCR057C	YLL011W
YCR057C	YLR129W
YCR057C	YLR175W
YCR057C	YLR186W
YCR057C	YLR197W
YCR057C	YLR222C
YCR057C	YLR409C
YCR057C	YML085C
YCR057C	YML130C
YCR057C	YMR066W
YCR057C	YMR093W
YCR057C	YMR128W
YCR057C	YMR300C
YCR057C	YNL030W
YCR057C	YNL064C
YCR057C	YNL075W
YCR057C	YNL132W
YCR057C	YNR043W
YCR057C	YNR054C
YCR057C	YOL038W
YCR057C	YOR078W
YCR057C	YOR310C
YCR057C	YPL094C
YCR057C	YPL126W
YCR057C	YPL217C
YCR057C	YPR137W
YCR057C	YPR144C
YCR059C	YDR400W
YCR059C	YJL160C
YCR059C	YJR091C
YCR060W	YHR034C
YCR061W	YDL035C
YCR061W	YEL063C
YCR061W	YER001W
YCR061W	YGR055W
YCR061W	YHL048W
YCR061W	YHR103W
YCR061W	YIL134W
YCR061W	YIL147C
YCR061W	YJR117W
YCR061W	YKL004W
YCR061W	YLL048C
YCR061W	YLR138W
YCR061W	YMR243C
YCR061W	YNL318C
YCR061W	YNR066C
YCR061W	YOR266W
YCR061W	YPR058W
YCR063W	YDR408C
YCR063W	YHR165C
YCR063W	YMR213W
YCR066W	YDR092W
YCR066W	YGL058W
YCR066W	YLR032W
YCR066W	YLR438C-A
YCR066W	YOR128C
YCR067C	YNL171C
YCR067C	YOR128C
YCR068W	YDR331W
YCR068W	YER019W
YCR068W	YFL062W
YCR071C	YGR220C
YCR071C	YNL284C
YCR072C	YER081W
YCR072C	YER126C
YCR072C	YGL181W
YCR072C	YGR245C
YCR072C	YHR197W
YCR072C	YLR074C
YCR072C	YLR106C
YCR072C	YNL182C
YCR073C	YDR170C
YCR073C	YHR027C
YCR073C	YIL051C
YCR073C	YJL128C
YCR073C	YLR006C
YCR073C	YNL250W
YCR073C	YNR031C
YCR075C	YDR456W
YCR075C	YFL062W
YCR076C	YDL138W
YCR076C	YGL137W
YCR076C	YLR291C
YCR076C	YML064C
YCR076C	YNL118C
YCR076C	YNL189W
YCR077C	YDL065C
YCR077C	YDL139C
YCR077C	YDL160C
YCR077C	YDL175C
YCR077C	YDL216C
YCR077C	YDR141C
YCR077C	YDR378C
YCR077C	YDR389W
YCR077C	YER112W
YCR077C	YER115C
YCR077C	YER146W
YCR077C	YGL121C
YCR077C	YGL143C
YCR077C	YGL173C
YCR077C	YGR218W
YCR077C	YHL034C
YCR077C	YHR114W
YCR077C	YIL154C
YCR077C	YJL124C
YCR077C	YJR022W
YCR077C	YJR045C
YCR077C	YKL152C
YCR077C	YLR259C
YCR077C	YLR438C-A
YCR077C	YML109W
YCR077C	YMR002W
YCR077C	YMR288W
YCR077C	YNL088W
YCR077C	YNL118C
YCR077C	YNL147W
YCR077C	YNR027W
YCR077C	YNR053C
YCR079W	YDR148C
YCR079W	YER178W
YCR079W	YFL018C
YCR079W	YFL037W
YCR079W	YFR053C
YCR079W	YGL062W
YCR079W	YGR193C
YCR079W	YIL125W
YCR079W	YJL138C
YCR079W	YJR077C
YCR079W	YKL054C
YCR079W	YKL085W
YCR079W	YLR192C
YCR079W	YLR259C
YCR079W	YMR277W
YCR079W	YNL014W
YCR079W	YNL071W
YCR079W	YNL244C
YCR079W	YOL055C
YCR079W	YOR317W
YCR079W	YOR323C
YCR079W	YPL022W
YCR079W	YPL110C
YCR079W	YPL118W
YCR079W	YPL160W
YCR081W	YDL005C
YCR081W	YJL203W
YCR081W	YNL025C
YCR081W	YOL051W
YCR081W	YOL135C
YCR081W	YOR119C
YCR082W	YER022W
YCR082W	YLR423C
YCR082W	YOR023C
YCR084C	YCR088W
YCR084C	YCR096C
YCR084C	YDL105W
YCR084C	YDL229W
YCR084C	YEL030W
YCR084C	YGR083C
YCR084C	YGR254W
YCR084C	YJL156C
YCR084C	YJR045C
YCR084C	YLR313C
YCR084C	YMR012W
YCR084C	YNL021W
YCR084C	YNL030W
YCR084C	YNL167C
YCR084C	YOL004W
YCR084C	YPL220W
YCR084C	YPL258C
YCR086W	YDL089W
YCR086W	YDL214C
YCR086W	YDR061W
YCR086W	YDR247W
YCR086W	YDR309C
YCR086W	YDR439W
YCR086W	YER106W
YCR086W	YFL008W
YCR086W	YFR028C
YCR086W	YGL175C
YCR086W	YGR155W
YCR086W	YHR061C
YCR086W	YHR152W
YCR086W	YJL095W
YCR086W	YKL077W
YCR086W	YKR010C
YCR086W	YLR291C
YCR086W	YML095C
YCR086W	YML109W
YCR086W	YOL020W
YCR086W	YOR061W
YCR086W	YOR098C
YCR086W	YOR264W
YCR086W	YOR281C
YCR086W	YPL093W
YCR087C-A	YDR510W
YCR087C-A	YJR091C
YCR087C-A	YKR092C
YCR087C-A	YLR265C
YCR087C-A	YML064C
YCR087W	YDR146C
YCR087W	YDR365C
YCR087W	YDR388W
YCR087W	YKL130C
YCR087W	YML064C
YCR088W	YCR099C
YCR088W	YDL029W
YCR088W	YDR129C
YCR088W	YDR277C
YCR088W	YDR303C
YCR088W	YDR342C
YCR088W	YDR388W
YCR088W	YDR425W
YCR088W	YDR444W
YCR088W	YDR523C
YCR088W	YFL018C
YCR088W	YFL039C
YCR088W	YFR024C-A
YCR088W	YGL206C
YCR088W	YGR136W
YCR088W	YHR016C
YCR088W	YHR199C
YCR088W	YIL095W
YCR088W	YIR003W
YCR088W	YJL020C
YCR088W	YJR045C
YCR088W	YJR065C
YCR088W	YJR121W
YCR088W	YKL182W
YCR088W	YLL031C
YCR088W	YMR109W
YCR088W	YMR156C
YCR088W	YNL020C
YCR088W	YNL071W
YCR088W	YNL094W
YCR088W	YNL106C
YCR088W	YNL138W
YCR088W	YNL243W
YCR088W	YNL298W
YCR088W	YNR064C
YCR088W	YOL089C
YCR088W	YOR047C
YCR088W	YOR116C
YCR088W	YOR284W
YCR088W	YOR290C
YCR088W	YOR367W
YCR088W	YPL008W
YCR088W	YPL019C
YCR088W	YPL115C
YCR088W	YPL204W
YCR088W	YPR154W
YCR088W	YPR171W
YCR091W	YMR205C
YCR091W	YNR047W
YCR092C	YDL126C
YCR092C	YDR097C
YCR092C	YDR224C
YCR092C	YER091C
YCR092C	YGR240C
YCR092C	YKL060C
YCR092C	YLL026W
YCR092C	YLR355C
YCR092C	YMR186W
YCR092C	YNR058W
YCR092C	YOL090W
YCR093W	YDL145C
YCR093W	YDL165W
YCR093W	YDR167W
YCR093W	YDR376W
YCR093W	YDR443C
YCR093W	YER068W
YCR093W	YGL112C
YCR093W	YGL137W
YCR093W	YGR134W
YCR093W	YGR274C
YCR093W	YIL038C
YCR093W	YJL141C
YCR093W	YKR036C
YCR093W	YML015C
YCR093W	YMR005W
YCR093W	YNL025C
YCR093W	YNL288W
YCR093W	YNR052C
YCR093W	YOL133W
YCR093W	YOR110W
YCR093W	YPL011C
YCR093W	YPL042C
YCR093W	YPL235W
YCR093W	YPR072W
YCR094W	YFL037W
YCR094W	YGL090W
YCR094W	YJR091C
YCR094W	YNL064C
YCR095C	YDR034C
YCR095C	YHL029C
YCR095C	YNL099C
YCR095C	YPL027W
YCR096C	YCR097W
YCR096C	YLR288C
YCR096C	YMR043W
YCR096C	YOL006C
YCR098C	YHR110W
YCR098C	YJL184W
YCR098C	YLR447C
YCR098C	YNL008C
YCR098C	YPL265W
YCR098C	YPL274W
YCR099C	YGR203W
YCR099C	YGR205W
YCR099C	YGR262C
YCR099C	YHR148W
YCR099C	YIL059C
YCR099C	YLR208W
YCR100C	YDR414C
YCR100C	YIL110W
YCR101C	YGR216C
YCR101C	YHL042W
YCR101C	YIL061C
YCR105W	YOL061W
YCR106W	YJL096W
YCR106W	YNL171C
YCR107W	YJR022W
YCR107W	YOR114W
YDL001W	YDL133W
YDL001W	YDR207C
YDL001W	YIR009W
YDL001W	YLR457C
YDL001W	YMR079W
YDL002C	YDL076C
YDL002C	YER092W
YDL002C	YFL013C
YDL002C	YFL039C
YDL002C	YFR037C
YDL002C	YGL133W
YDL002C	YGL150C
YDL002C	YJL081C
YDL002C	YKR001C
YDL002C	YLR052W
YDL002C	YLR191W
YDL002C	YLR357W
YDL002C	YOR141C
YDL002C	YOR304W
YDL002C	YPL235W
YDL003W	YDR180W
YDL003W	YER147C
YDL003W	YFL008W
YDL003W	YFR027W
YDL003W	YIL026C
YDL003W	YJL074C
YDL003W	YMR001C
YDL004W	YJR121W
YDL005C	YDL153C
YDL005C	YDR443C
YDL005C	YER022W
YDL005C	YER157W
YDL005C	YGL025C
YDL005C	YGL151W
YDL005C	YGR104C
YDL005C	YHR041C
YDL005C	YHR058C
YDL005C	YLR071C
YDL005C	YML007W
YDL005C	YMR112C
YDL005C	YNL189W
YDL005C	YNL236W
YDL005C	YNR010W
YDL005C	YOL051W
YDL005C	YOL135C
YDL005C	YOR174W
YDL005C	YPL042C
YDL005C	YPR070W
YDL005C	YPR168W
YDL006W	YDL132W
YDL006W	YDR162C
YDL006W	YDR167W
YDL006W	YJL095W
YDL006W	YJL128C
YDL006W	YJR121W
YDL006W	YLR148W
YDL006W	YML100W
YDL006W	YNR019W
YDL006W	YOL113W
YDL007W	YDL017W
YDL007W	YDL097C
YDL007W	YDL147W
YDL007W	YDR394W
YDL007W	YEL037C
YDL007W	YER012W
YDL007W	YFR004W
YDL007W	YFR010W
YDL007W	YFR052W
YDL007W	YGL004C
YDL007W	YGR232W
YDL007W	YHR027C
YDL007W	YHR200W
YDL007W	YKL145W
YDL007W	YNL311C
YDL007W	YPR108W
YDL008W	YDR118W
YDL008W	YFR036W
YDL008W	YGL240W
YDL008W	YHR166C
YDL008W	YKL022C
YDL008W	YLR102C
YDL008W	YLR127C
YDL008W	YMR001C
YDL008W	YNL172W
YDL008W	YOR249C
YDL011C	YEL023C
YDL011C	YOR046C
YDL012C	YDR151C
YDL012C	YFR024C-A
YDL012C	YFR047C
YDL012C	YHR032W
YDL012C	YHR140W
YDL012C	YIL172C
YDL012C	YJL065C
YDL012C	YOR355W
YDL013W	YDL030W
YDL013W	YDR510W
YDL013W	YER116C
YDL013W	YFL039C
YDL013W	YGL173C
YDL013W	YGL206C
YDL013W	YIL061C
YDL013W	YJL124C
YDL013W	YJL130C
YDL013W	YJR091C
YDL013W	YJR121W
YDL013W	YKL182W
YDL013W	YLR006C
YDL013W	YLR438C-A
YDL013W	YLR443W
YDL013W	YML085C
YDL013W	YNR031C
YDL013W	YOR208W
YDL013W	YPL240C
YDL014W	YDL208W
YDL014W	YDR060W
YDL014W	YER082C
YDL014W	YER161C
YDL014W	YGL120C
YDL014W	YGL130W
YDL014W	YGR090W
YDL014W	YGR103W
YDL014W	YGR159C
YDL014W	YGR274C
YDL014W	YHR072W-A
YDL014W	YHR089C
YDL014W	YIL131C
YDL014W	YJL033W
YDL014W	YJL069C
YDL014W	YKL078W
YDL014W	YKL130C
YDL014W	YLL011W
YDL014W	YLR175W
YDL014W	YLR197W
YDL014W	YNL061W
YDL014W	YNL230C
YDL014W	YOL010W
YDL014W	YOL102C
YDL014W	YOR267C
YDL014W	YOR310C
YDL014W	YPL043W
YDL014W	YPR016C
YDL015C	YDL206W
YDL015C	YDL232W
YDL015C	YDR307W
YDL015C	YDR331W
YDL015C	YDR506C
YDL015C	YGL200C
YDL015C	YGR060W
YDL015C	YGR284C
