node1	node2
YLR447C	YLR426W
YLR447C	YLR465C
YLR447C	YML022W
YLR447C	YML041C
YLR447C	YMR071C
YLR447C	YMR127C
YLR447C	YMR154C
YLR447C	YNL028W
YLR447C	YNL134C
YLR447C	YNL169C
YLR447C	YNL175C
YLR447C	YNL182C
YLR447C	YNL196C
YLR447C	YNL323W
YLR447C	YNR001C
YLR447C	YOL011W
YLR447C	YOL036W
YLR447C	YOR028C
YLR447C	YOR036W
YLR447C	YOR047C
YLR447C	YOR053W
YLR447C	YOR190W
YLR447C	YOR231W
YLR447C	YOR239W
YLR447C	YOR260W
YLR447C	YOR315W
YLR447C	YOR332W
YLR447C	YOR374W
YLR447C	YOR379C
YLR447C	YPL003W
YLR447C	YPL050C
YLR447C	YPL152W
YLR447C	YPR006C
YLR447C	YPR078C
YLR448W	YHR149C
YLR449W	YJL023C
YLR452C	YDL180W
YLR452C	YDL186W
YLR452C	YDR319C
YLR452C	YER118C
YLR452C	YER188W
YLR452C	YGR018C
YLR452C	YGR040W
YLR452C	YGR172C
YLR452C	YHR158C
YLR452C	YIL159W
YLR452C	YLR417W
YLR452C	YLR457C
YLR452C	YML038C
YLR452C	YMR004W
YLR452C	YOL018C
YLR452C	YOR036W
YLR453C	YAR071W
YLR453C	YBL095W
YLR453C	YBL102W
YLR453C	YBR073W
YLR453C	YBR215W
YLR453C	YBR234C
YLR453C	YCL023C
YLR453C	YCR021C
YLR453C	YDL042C
YLR453C	YDL127W
YLR453C	YDL210W
YLR453C	YDR099W
YLR453C	YDR144C
YLR453C	YDR203W
YLR453C	YDR268W
YLR453C	YDR422C
YLR453C	YDR433W
YLR453C	YDR489W
YLR453C	YEL061C
YLR453C	YEL075W-A
YLR453C	YER022W
YLR453C	YFL013C
YLR453C	YFL050C
YLR453C	YGL005C
YLR453C	YGR073C
YLR453C	YGR100W
YLR453C	YHL017W
YLR453C	YHR158C
YLR453C	YHR190W
YLR453C	YHR215W
YLR453C	YIL039W
YLR453C	YIL174W
YLR453C	YIR008C
YLR453C	YJL015C
YLR453C	YJL053W
YLR453C	YJL138C
YLR453C	YJL176C
YLR453C	YJR121W
YLR453C	YKL113C
YLR453C	YLL050C
YLR453C	YLR016C
YLR453C	YLR094C
YLR453C	YLR110C
YLR453C	YLR121C
YLR453C	YLR301W
YLR453C	YLR315W
YLR453C	YLR426W
YLR453C	YLR433C
YLR453C	YLR449W
YLR453C	YML027W
YLR453C	YML038C
YLR453C	YMR052W
YLR453C	YMR147W
YLR453C	YNL013C
YLR453C	YNL072W
YLR453C	YNL133C
YLR453C	YNL216W
YLR453C	YNL237W
YLR453C	YNL260C
YLR453C	YNR009W
YLR453C	YNR013C
YLR453C	YNR050C
YLR453C	YNR066C
YLR453C	YNR071C
YLR453C	YOL006C
YLR453C	YOR001W
YLR453C	YOR195W
YLR453C	YOR198C
YLR453C	YOR206W
YLR453C	YOR220W
YLR453C	YOR230W
YLR453C	YOR314W
YLR453C	YPL034W
YLR453C	YPL057C
YLR453C	YPL098C
YLR453C	YPL154C
YLR453C	YPR110C
YLR453C	YPR144C
YLR456W	YNR053C
YLR456W	YPR172W
YLR457C	YDL001W
YLR457C	YML006C
YLR459W	YDR434W
YLR459W	YLL024C
YLR459W	YNL301C
YLR465C	YML035C
YML001W	YDR003W
YML008C	YCL023C
YML011C	YDL214C
YML011C	YDR314C
YML011C	YOR047C
YML011C	YOR128C
YML014W	YBR059C
YML014W	YML099C
YML023C	YOL128C
YML028W	YNL189W
YML028W	YPL208W
YML031W	YGR010W
YML031W	YMR153W
YML031W	YOR284W
YML032C	YBR173C
YML032C	YDL047W
YML032C	YDL162C
YML032C	YGL167C
YML032C	YGL168W
YML032C	YGL173C
YML032C	YMR038C
YML032C	YMR078C
YML032C	YNL312W
YML032C	YOR144C
YML034W	YDR489W
YML038C	YLR054C
YML041C	YLR423C
YML042W	YMR038C
YML042W	YNL046W
YML043C	YKL137W
YML048W	YIR038C
YML049C	YMR117C
YML049C	YPL218W
YML051W	YPL248C
YML054C	YNR017W
YML055W	YBR217W
YML055W	YOL016C
YML057W	YNL047C
YML060W	YOL010W
YML062C	YNL097C
YML064C	YBR072W
YML064C	YBR137W
YML064C	YBR176W
YML064C	YCR076C
YML064C	YCR087C-A
YML064C	YDL224C
YML064C	YDR321W
YML064C	YEL066W
YML064C	YER023W
YML064C	YFL010C
YML064C	YFL054C
YML064C	YGL040C
YML064C	YGL221C
YML064C	YGR058W
YML064C	YGR144W
YML064C	YGR267C
YML064C	YGR268C
YML064C	YHR025W
YML064C	YHR111W
YML064C	YHR112C
YML064C	YHR113W
YML064C	YHR184W
YML064C	YJL199C
YML064C	YJL218W
YML064C	YKL035W
YML064C	YKL067W
YML064C	YKL103C
YML064C	YLR070C
YML064C	YLR082C
YML064C	YLR192C
YML064C	YLR245C
YML064C	YLR321C
YML064C	YLR328W
YML064C	YLR377C
YML064C	YNL044W
YML064C	YNL218W
YML064C	YNL331C
YML064C	YNL333W
YML064C	YNR012W
YML064C	YOR020C
YML064C	YOR128C
YML064C	YOR180C
YML064C	YOR229W
YML064C	YOR232W
YML064C	YOR284W
YML064C	YOR380W
YML064C	YPL049C
YML064C	YPL070W
YML064C	YPL111W
YML064C	YPL124W
YML064C	YPL192C
YML064C	YPL255W
YML064C	YPR182W
YML064C	YPR191W
YML064C	YPR193C
YML069W	YNL102W
YML070W	YOR266W
YML075C	YNR009W
YML075C	YOR102W
YML077W	YMR218C
YML077W	YOR115C
YML077W	YPR017C
YML085C	YML124C
YML085C	YMR138W
YML085C	YNL223W
YML085C	YOL086C
YML085C	YOR349W
YML085C	YPL241C
YML092C	YGL149W
YML092C	YGL166W
YML092C	YHL025W
YML092C	YIL132C
YML092C	YJL199C
YML092C	YLR102C
YML092C	YLR345W
YML092C	YLR386W
YML092C	YOL082W
YML092C	YOR020C
YML092C	YPL255W
YML092C	YPR126C
YML094W	YAL002W
YML094W	YAL011W
YML094W	YAL026C
YML094W	YBL007C
YML094W	YBL024W
YML094W	YBL051C
YML094W	YBR103W
YML094W	YBR107C
YML094W	YBR108W
YML094W	YBR171W
YML094W	YBR231C
YML094W	YBR255W
YML094W	YBR290W
YML094W	YCR086W
YML094W	YDL020C
YML094W	YDL155W
YML094W	YDR144C
YML094W	YDR149C
YML094W	YDR183W
YML094W	YDR254W
YML094W	YDR276C
YML094W	YDR293C
YML094W	YDR310C
YML094W	YDR318W
YML094W	YDR334W
YML094W	YDR360W
YML094W	YDR485C
YML094W	YEL031W
YML094W	YEL053C
YML094W	YER110C
YML094W	YER155C
YML094W	YER177W
YML094W	YFR019W
YML094W	YGL086W
YML094W	YGL087C
YML094W	YGL124C
YML094W	YGL151W
YML094W	YGL173C
YML094W	YGL194C
YML094W	YGL253W
YML094W	YGR019W
YML094W	YGR054W
YML094W	YGR188C
YML094W	YGR229C
YML094W	YGR270W
YML094W	YHL029C
YML094W	YHR012W
YML094W	YHR030C
YML094W	YHR111W
YML094W	YHR114W
YML094W	YHR134W
YML094W	YHR178W
YML094W	YIL008W
YML094W	YIL034C
YML094W	YIL095W
YML094W	YJL013C
YML094W	YJL095W
YML094W	YJL154C
YML094W	YJL190C
YML094W	YJR032W
YML094W	YJR117W
YML094W	YJR135C
YML094W	YKL025C
YML094W	YKL048C
YML094W	YKL118W
YML094W	YLL001W
YML094W	YLL006W
YML094W	YLL007C
YML094W	YLL049W
YML094W	YLR089C
YML094W	YLR292C
YML094W	YLR337C
YML094W	YLR360W
YML094W	YLR381W
YML094W	YLR386W
YML094W	YLR447C
YML094W	YML032C
YML094W	YML041C
YML094W	YML048W
YML094W	YML124C
YML094W	YML128C
YML094W	YMR021C
YML094W	YMR055C
YML094W	YMR078C
YML094W	YMR109W
YML094W	YMR127C
YML094W	YMR138W
YML094W	YMR154C
YML094W	YMR172W
YML094W	YMR266W
YML094W	YMR294W
YML094W	YMR299C
YML094W	YMR312W
YML094W	YNL140C
YML094W	YNL153C
YML094W	YNL166C
YML094W	YNL288W
YML094W	YNL294C
YML094W	YNL298W
YML094W	YOL012C
YML094W	YOL067C
YML094W	YOL116W
YML094W	YOR023C
YML094W	YOR026W
YML094W	YOR058C
YML094W	YOR132W
YML094W	YOR216C
YML094W	YOR264W
YML094W	YOR265W
YML094W	YOR266W
YML094W	YOR269W
YML094W	YOR349W
YML094W	YPL008W
YML094W	YPL017C
YML094W	YPL018W
YML094W	YPL115C
YML094W	YPL155C
YML094W	YPL174C
YML094W	YPL176C
YML094W	YPL241C
YML094W	YPL253C
YML094W	YPL269W
YML094W	YPR023C
YML094W	YPR046W
YML094W	YPR050C
YML094W	YPR051W
YML094W	YPR070W
YML094W	YPR135W
YML094W	YPR141C
YML095C	YOR260W
YML095C	YPL022W
YML097C	YKL019W
YML098W	YJL058C
YML098W	YML015C
YML100W	YMR261C
YML101C	YDL100C
YML101C	YJR102C
YML102W	YDL099W
YML102W	YPR018W
YML103C	YMR129W
YML104C	YPL084W
YML104C	YPR099C
YML105C	YBL032W
YML105C	YPR088C
YML107C	YER105C
YML107C	YIL149C
YML107C	YKR095W
YML107C	YLR435W
YML109W	YGL190C
YML109W	YJL189W
YML109W	YMR273C
YML109W	YNL271C
YML109W	YNL298W
YML109W	YPL115C
YML109W	YPR165W
YML115C	YGR275W
YML115C	YOR089C
YML115C	YPL050C
YML121W	YGR163W
YML121W	YLR377C
YML121W	YNL113W
YML124C	YAL011W
YML124C	YGL086W
YML124C	YHR129C
YML124C	YJL013C
YML124C	YML041C
YML124C	YMR138W
YML124C	YNL153C
YML124C	YOL012C
YML124C	YOR264W
YML124C	YOR265W
YML124C	YOR266W
YML124C	YOR349W
YML124C	YPL174C
YML124C	YPL241C
YML125C	YLR038C
YML125C	YMR153W
YML127W	YFR037C
YML127W	YGL184C
YML130C	YDR021W
YMR001C	YJL019W
YMR003W	YPR141C
YMR009W	YDR384C
YMR010W	YDR533C
YMR017W	YLR423C
YMR018W	YDR468C
YMR019W	YOL004W
YMR025W	YER137C
YMR025W	YGR120C
YMR025W	YLR423C
YMR025W	YNR052C
YMR028W	YPR040W
YMR032W	YDR203W
YMR032W	YER047C
YMR032W	YHL027W
YMR032W	YJL020C
YMR032W	YLR423C
YMR032W	YNL152W
YMR032W	YNL271C
YMR032W	YOR181W
YMR038C	YER083C
YMR039C	YMR316C-B
YMR039C	YPR086W
YMR041C	YPL131W
YMR042W	YML099C
YMR043W	YLR082C
YMR047C	YAL047C
YMR047C	YAR042W
YMR047C	YAR066W
YMR047C	YBL045C
YMR047C	YBL072C
YMR047C	YBL094C
YMR047C	YBR008C
YMR047C	YBR027C
YMR047C	YBR105C
YMR047C	YBR130C
YMR047C	YBR137W
YMR047C	YBR144C
YMR047C	YBR145W
YMR047C	YBR193C
YMR047C	YBR216C
YMR047C	YBR217W
YMR047C	YBR273C
YMR047C	YBR301W
YMR047C	YCL027W
YMR047C	YCL039W
YMR047C	YCR008W
YMR047C	YDL065C
YMR047C	YDL066W
YMR047C	YDL081C
YMR047C	YDR040C
YMR047C	YDR091C
YMR047C	YDR148C
YMR047C	YDR207C
YMR047C	YDR229W
YMR047C	YDR271C
YMR047C	YDR372C
YMR047C	YDR423C
YMR047C	YDR465C
YMR047C	YDR490C
YMR047C	YDR510W
YMR047C	YER119C
YMR047C	YER136W
YMR047C	YGL170C
YMR047C	YGL215W
YMR047C	YGL229C
YMR047C	YGL236C
YMR047C	YGR009C
YMR047C	YGR080W
YMR047C	YGR139W
YMR047C	YGR151C
YMR047C	YGR222W
YMR047C	YHL003C
YMR047C	YHL009C
YMR047C	YHL043W
YMR047C	YHL049C
YMR047C	YHR038W
YMR047C	YHR089C
YMR047C	YHR187W
YMR047C	YHR209W
YMR047C	YIL055C
YMR047C	YIL074C
YMR047C	YIR037W
YMR047C	YJL061W
YMR047C	YJL091C
YMR047C	YJR019C
YMR047C	YJR049C
YMR047C	YJR079W
YMR047C	YJR134C
YMR047C	YJR136C
YMR047C	YJR141W
YMR047C	YKL061W
YMR047C	YKL079W
YMR047C	YKL088W
YMR047C	YKL143W
YMR047C	YKL221W
YMR047C	YLR077W
YMR047C	YLR078C
YMR047C	YLR090W
YMR047C	YLR094C
YMR047C	YLR175W
YMR047C	YLR196W
YMR047C	YLR294C
YMR047C	YLR312C
YMR047C	YLR353W
YMR047C	YLR397C
YMR047C	YLR401C
YMR047C	YLR434C
YMR047C	YML007W
YMR047C	YML092C
YMR047C	YMR152W
YMR047C	YMR157C
YMR047C	YMR206W
YMR047C	YMR294W
YMR047C	YMR307W
YMR047C	YNL078W
YMR047C	YNL194C
YMR047C	YNL204C
YMR047C	YNL300W
YMR047C	YNL319W
YMR047C	YNR007C
YMR047C	YNR040W
YMR047C	YNR061C
YMR047C	YNR074C
YMR047C	YOL111C
YMR047C	YOL146W
YMR047C	YOL149W
YMR047C	YOL154W
YMR047C	YOR020C
YMR047C	YOR060C
YMR047C	YOR062C
YMR047C	YOR064C
YMR047C	YOR102W
YMR047C	YOR104W
YMR047C	YOR112W
YMR047C	YOR121C
YMR047C	YOR157C
YMR047C	YOR213C
YMR047C	YOR251C
YMR047C	YOR286W
YMR047C	YOR289W
YMR047C	YOR302W
YMR047C	YOR314W
YMR047C	YOR329C
YMR047C	YOR344C
YMR047C	YOR362C
YMR047C	YPL013C
YMR047C	YPL083C
YMR047C	YPL169C
YMR047C	YPR172W
YMR048W	YDR004W
YMR048W	YEL003W
YMR048W	YER019W
YMR048W	YER116C
YMR048W	YER162C
YMR048W	YER173W
YMR048W	YGL003C
YMR048W	YGL086W
YMR048W	YGR078C
YMR048W	YGR188C
YMR048W	YIL040W
YMR048W	YJR084W
YMR048W	YLR032W
YMR048W	YLR200W
YMR048W	YLR234W
YMR048W	YLR288C
YMR048W	YML013W
YMR048W	YML094W
YMR048W	YMR010W
YMR048W	YMR055C
YMR048W	YMR078C
YMR048W	YMR190C
YMR048W	YMR308C
YMR048W	YNL153C
YMR048W	YNL297C
YMR048W	YNR051C
YMR048W	YOR144C
YMR048W	YOR368W
YMR048W	YPL077C
YMR048W	YPL189W
YMR048W	YPL194W
YMR048W	YPR135W
YMR048W	YPR141C
YMR051C	YPL253C
YMR052W	YDL133W
YMR052W	YLR238W
YMR052W	YMR029C
YMR052W	YNL127W
YMR053C	YOL004W
YMR054W	YIL142W
YMR055C	YML064C
YMR055C	YNL335W
YMR056C	YLL013C
YMR059W	YPL083C
YMR060C	YNL121C
YMR061W	YNL317W
YMR061W	YOL123W
YMR063W	YML061C
YMR065W	YLR454W
YMR068W	YGL250W
YMR068W	YLR423C
YMR068W	YNL047C
YMR077C	YJR102C
YMR077C	YLR417W
YMR077C	YML015C
YMR078C	YAL024C
YMR078C	YAR002W
YMR078C	YBR057C
YMR078C	YBR082C
YMR078C	YBR122C
YMR078C	YDR004W
YMR078C	YDR076W
YMR078C	YEL037C
YMR078C	YER095W
YMR078C	YER116C
YMR078C	YFR036W
YMR078C	YGL086W
YMR078C	YGL127C
YMR078C	YGL163C
YMR078C	YGL217C
YMR078C	YGR188C
YMR078C	YJL013C
YMR078C	YJL030W
YMR078C	YJR145C
YMR078C	YKL048C
YMR078C	YKL101W
YMR078C	YLR032W
YMR078C	YLR085C
YMR078C	YLR234W
YMR078C	YLR261C
YMR078C	YMR038C
YMR078C	YMR190C
YMR078C	YMR198W
YMR078C	YMR224C
YMR078C	YNL153C
YMR078C	YNL250W
YMR078C	YNL273W
YMR078C	YNL298W
YMR078C	YNL307C
YMR078C	YOL012C
YMR078C	YOR026W
YMR078C	YOR195W
YMR078C	YOR349W
YMR078C	YPL008W
YMR078C	YPL194W
YMR078C	YPL205C
YMR078C	YPL241C
YMR078C	YPL253C
YMR078C	YPR119W
YMR078C	YPR135W
YMR080C	YNL112W
YMR080C	YNL118C
YMR083W	YLR080W
YMR087W	YNL135C
YMR090W	YKL029C
YMR092C	YNL138W
YMR093W	YER032W
YMR094W	YDR318W
YMR094W	YFL008W
YMR094W	YIL026C
YMR094W	YLR381W
YMR094W	YMR168C
YMR094W	YOR359W
YMR094W	YPL018W
YMR094W	YPR046W
YMR095C	YMR096W
YMR095C	YNL333W
YMR096W	YFL059W
YMR096W	YMR322C
YMR096W	YNL333W
YMR097C	YPL154C
YMR101C	YAL012W
YMR102C	YNL218W
YMR104C	YOR154W
YMR106C	YMR284W
YMR109W	YBL093C
YMR109W	YGR192C
YMR109W	YIL156W
YMR109W	YIL159W
YMR109W	YJL095W
YMR109W	YKL152C
YMR109W	YKR069W
YMR109W	YNL271C
YMR109W	YOR247W
YMR110C	YDL204W
YMR117C	YFL008W
YMR117C	YGR140W
YMR117C	YKR054C
YMR117C	YMR224C
YMR117C	YNL250W
YMR117C	YOL018C
YMR117C	YOL034W
YMR117C	YOL069W
YMR117C	YOR206W
YMR117C	YPR010C
YMR117C	YPR145W
YMR119W	YIR038C
YMR123W	YPL169C
YMR124W	YLR031W
YMR125W	YPL178W
YMR129W	YMR153W
YMR134W	YOR303W
YMR138W	YNL153C
YMR138W	YOR070C
YMR138W	YOR265W
YMR138W	YOR349W
YMR140W	YER133W
YMR144W	YBR059C
YMR144W	YBR239C
YMR146C	YMR309C
YMR146C	YOR361C
YMR146C	YPL105C
YMR149W	YAL064W
YMR149W	YOR279C
YMR149W	YPL227C
YMR151W	YDR221W
YMR153W	YDL088C
YMR153W	YER118C
YMR153W	YGL092W
YMR153W	YGL170C
YMR153W	YLR324W
YMR153W	YOL129W
YMR154C	YLR025W
YMR155W	YDL065C
YMR159C	YDR510W
YMR159C	YFL040W
YMR159C	YFL068W
YMR159C	YMR048W
YMR159C	YOR212W
YMR159C	YPL149W
YMR163C	YDL065C
YMR167W	YLR035C
YMR167W	YNL082W
YMR167W	YOL090W
YMR167W	YPL164C
YMR168C	YPL018W
YMR173W	YPR096C
YMR180C	YNL154C
YMR181C	YPR105C
YMR182C	YAL043C
YMR182C	YAR061W
YMR186W	YLR319C
YMR186W	YML057W
YMR186W	YNL064C
YMR186W	YNR032W
YMR186W	YOR027W
YMR186W	YPL240C
YMR187C	YLR221C
YMR190C	YBR228W
YMR190C	YER070W
YMR190C	YGL031C
YMR190C	YGL175C
YMR190C	YHR134W
YMR190C	YJL115W
YMR190C	YJL187C
YMR190C	YJR043C
YMR190C	YJR104C
YMR190C	YKR072C
YMR190C	YLR135W
YMR190C	YNL016W
YMR190C	YNL218W
YMR190C	YNL250W
YMR190C	YOL006C
YMR197C	YOL018C
YMR197C	YOR036W
YMR197C	YOR106W
YMR198W	YJR112W
YMR198W	YPR141C
YMR199W	YGR211W
YMR199W	YNL298W
YMR199W	YPL255W
YMR199W	YPL256C
YMR200W	YIL007C
YMR203W	YHR003C
YMR203W	YJR038C
YMR203W	YNL070W
YMR203W	YNL121C
YMR203W	YNL131W
YMR203W	YOR045W
YMR203W	YPR133W-A
YMR204C	YJL185C
YMR204C	YLR423C
YMR205C	YGR240C
YMR206W	YLR035C
YMR209C	YGL204C
YMR211W	YDR510W
YMR211W	YGR133W
YMR213W	YDR416W
YMR213W	YLR423C
YMR215W	YGL198W
YMR218C	YOR115C
YMR224C	YNL023C
YMR224C	YNL250W
YMR226C	YDR362C
YMR226C	YNL189W
YMR228W	YOR348C
YMR231W	YDL077C
YMR231W	YPL045W
YMR232W	YCR009C
YMR232W	YHL043W
YMR233W	YOL006C
YMR235C	YHR156C
YMR235C	YMR151W
YMR235C	YOR098C
YMR236W	YLR197W
YMR236W	YNL308C
YMR236W	YOL148C
YMR236W	YOR047C
YMR236W	YOR128C
YMR236W	YPL254W
YMR240C	YOR117W
YMR240C	YOR123C
YMR240C	YOR319W
YMR240C	YPL016W
YMR242C	YLR366W
YMR243C	YNL096C
YMR246W	YHR136C
YMR255W	YOR046C
YMR258C	YIL019W
YMR260C	YAL035W
YMR260C	YGR156W
YMR263W	YAL002W
YMR263W	YAL011W
YMR263W	YAL024C
YMR263W	YBR103W
YMR263W	YBR231C
YMR263W	YDL002C
YMR263W	YDL033C
YMR263W	YDL074C
YMR263W	YDL080C
YMR263W	YDR334W
YMR263W	YDR392W
YMR263W	YDR485C
YMR263W	YER083C
YMR263W	YER092W
YMR263W	YER111C
YMR263W	YER139C
YMR263W	YGL127C
YMR263W	YGL161C
YMR263W	YGL194C
YMR263W	YGL244W
YMR263W	YGR181W
YMR263W	YGR182C
YMR263W	YHR178W
YMR263W	YHR200W
YMR263W	YJL115W
YMR263W	YJL168C
YMR263W	YKR029C
YMR263W	YLR055C
YMR263W	YLR085C
YMR263W	YLR268W
YMR263W	YLR337C
YMR263W	YML041C
YMR263W	YML047C
YMR263W	YML097C
YMR263W	YMR224C
YMR263W	YNL121C
YMR263W	YNL140C
YMR263W	YNL171C
YMR263W	YNL215W
YMR263W	YNL298W
YMR263W	YNL330C
YMR263W	YOL012C
YMR263W	YOR123C
YMR263W	YOR213C
YMR263W	YOR308C
YMR263W	YPL055C
YMR263W	YPL086C
YMR263W	YPL174C
YMR264W	YGL083W
YMR267W	YNL154C
YMR272C	YPL057C
YMR273C	YPL115C
YMR276W	YNL281W
YMR280C	YOR047C
YMR287C	YPL029W
YMR290C	YKL103C
YMR294W	YAL024C
YMR294W	YCR065W
YMR294W	YCR077C
YMR294W	YER007W
YMR294W	YER114C
YMR294W	YGL172W
YMR294W	YGL217C
YMR294W	YGR229C
YMR294W	YGR294W
YMR294W	YJL154C
YMR294W	YKL007W
YMR294W	YLR216C
YMR294W	YLR217W
YMR294W	YML124C
YMR294W	YNL069C
YMR294W	YNL153C
YMR294W	YNL271C
YMR294W	YNL281W
YMR294W	YOR349W
YMR294W	YPL174C
YMR294W	YPL241C
YMR294W	YPL269W
YMR294W	YPR126C
YMR294W	YPR141C
YMR298W	YAL041W
YMR298W	YHL003C
YMR298W	YMR153W
YMR299C	YER007W
YMR299C	YGL124C
YMR299C	YGL217C
YMR299C	YNL153C
YMR299C	YNL271C
YMR299C	YOR349W
YMR299C	YPL241C
YMR299C	YPL269W
YMR299C	YPR141C
YMR302C	YPR024W
YMR307W	YAL053W
YMR307W	YCR046C
YMR307W	YDL006W
YMR307W	YDL243C
YMR307W	YDR136C
YMR307W	YDR137W
YMR307W	YDR162C
YMR307W	YDR293C
YMR307W	YDR440W
YMR307W	YDR508C
YMR307W	YER111C
YMR307W	YER155C
YMR307W	YGL110C
YMR307W	YGL200C
YMR307W	YHR004C
YMR307W	YHR030C
YMR307W	YIL121W
YMR307W	YJL095W
YMR307W	YJL188C
YMR307W	YJR073C
YMR307W	YKL157W
YMR307W	YKR072C
YMR307W	YLR261C
YMR307W	YLR357W
YMR307W	YLR371W
YMR307W	YLR443W
YMR307W	YML117W
YMR307W	YMR313C
YMR307W	YMR316C-A
YMR307W	YMR317W
YMR307W	YMR318C
YMR307W	YMR326C
YMR307W	YNL294C
YMR307W	YNL322C
YMR307W	YOR008C
YMR307W	YOR358W
YMR307W	YPL031C
YMR307W	YPL041C
YMR307W	YPL089C
YMR307W	YPL161C
YMR307W	YPR159W
YMR308C	YOR020C
YMR308C	YOR229W
YMR308C	YPL133C
YMR309C	YNL047C
YMR309C	YNL244C
YMR309C	YOR284W
YMR309C	YOR361C
YMR309C	YPR041W
YMR316W	YER125W
YMR317W	YOL108C
YMR322C	YNL333W
YMR325W	YPR199C
YNL004W	YOR160W
YNL006W	YER093C
YNL006W	YJL058C
YNL006W	YMR068W
YNL006W	YOL078W
YNL006W	YPL180W
YNL007C	YIR040C
YNL015W	YHL002W
YNL018C	YGR082W
YNL018C	YOL075C
YNL019C	YLR001C
YNL020C	YDR259C
YNL020C	YGR241C
YNL024C	YDR386W
YNL025C	YDR477W
YNL025C	YNL094W
YNL025C	YPL042C
YNL030W	YNL031C
YNL032W	YNL056W
YNL032W	YNL093W
YNL034W	YJR145C
YNL036W	YOL061W
YNL037C	YOL082W
YNL037C	YOR136W
YNL039W	YAL001C
YNL039W	YGL250W
YNL039W	YGR047C
YNL041C	YDR115W
YNL041C	YDR229W
YNL041C	YGL172W
YNL041C	YGL223C
YNL041C	YGR120C
YNL041C	YIL144W
YNL041C	YLR386W
YNL044W	YNL263C
YNL045W	YNL028W
YNL047C	YPL059W
YNL049C	YPR181C
YNL054W	YBL104C
YNL056W	YNL099C
YNL058C	YGL084C
YNL062C	YOR361C
YNL064C	YPL240C
YNL066W	YLR440C
YNL069C	YDR395W
YNL070W	YDR351W
YNL070W	YDR378C
YNL070W	YNL121C
YNL070W	YNL131W
YNL070W	YOR045W
YNL070W	YPR133W-A
YNL078W	YBR034C
YNL078W	YMR139W
YNL078W	YOL070C
YNL079C	YDL072C
YNL079C	YOL076W
YNL079C	YOR326W
YNL079C	YPL129W
YNL082W	YOL090W
YNL084C	YFL008W
YNL084C	YJR035W
YNL084C	YMR065W
YNL084C	YPL174C
YNL086W	YGL172W
YNL086W	YGR120C
YNL086W	YOL130W
YNL086W	YOR174W
YNL086W	YPR185W
YNL088W	YDR510W
YNL088W	YMR246W
YNL088W	YOR010C
YNL088W	YOR039W
YNL088W	YOR061W
YNL090W	YPL161C
YNL090W	YPL174C
YNL091W	YNL164C
YNL091W	YNL288W
YNL091W	YOR355W
YNL091W	YPL229W
YNL092W	YDR148C
YNL092W	YDR192C
YNL092W	YDR259C
YNL092W	YGR005C
YNL092W	YGR189C
YNL092W	YGR241C
YNL092W	YGR249W
YNL092W	YHR081W
YNL092W	YHR188C
YNL092W	YIL024C
YNL092W	YJL058C
YNL092W	YJR020W
YNL092W	YJR070C
YNL092W	YJR093C
YNL092W	YJR097W
YNL092W	YKL006C-A
YNL092W	YKL025C
YNL092W	YKL153W
YNL092W	YLR124W
YNL092W	YLR287C
YNL092W	YML037C
YNL092W	YMR001C
YNL092W	YOR004W
YNL092W	YOR028C
YNL092W	YOR040W
YNL092W	YOR329C
YNL094W	YNL243W
YNL095C	YHR199C
YNL098C	YJL003W
YNL098C	YNL063W
YNL098C	YNL264C
YNL098C	YOL081W
YNL098C	YOR101W
YNL099C	YMR236W
YNL099C	YNL032W
YNL102W	YPR135W
YNL103W	YLR254C
YNL103W	YNL084C
YNL106C	YOR109W
YNL107W	YKL008C
YNL113W	YPR010C
YNL113W	YPR110C
YNL116W	YGR144W
YNL116W	YLR215C
YNL116W	YML058W
YNL118C	YAR009C
YNL118C	YBL034C
YNL118C	YBL037W
YNL118C	YBL045C
YNL118C	YBL054W
YNL118C	YCR076C
YNL118C	YDL116W
YNL118C	YDR472W
YNL118C	YGL014W
YNL118C	YGL049C
YNL118C	YGL173C
YNL118C	YGR116W
YNL118C	YHR186C
YNL118C	YIR014W
YNL118C	YIR024C
YNL118C	YJR023C
YNL118C	YKL133C
YNL118C	YKR031C
YNL118C	YKR054C
YNL118C	YLL001W
YNL118C	YLR451W
YNL118C	YML099C
YNL118C	YML112W
YNL118C	YOL149W
YNL118C	YOL151W
YNL118C	YOR023C
YNL118C	YOR093C
YNL118C	YOR124C
YNL118C	YPR160W
YNL124W	YER020W
YNL135C	YPR119W
YNL138W	YOR122C
YNL141W	YKL086W
YNL141W	YLR225C
YNL142W	YER036C
YNL147W	YDL077C
YNL147W	YFL066C
YNL147W	YIL112W
YNL147W	YMR268C
YNL147W	YOL149W
YNL147W	YPR178W
YNL151C	YNR003C
YNL151C	YOR116C
YNL151C	YPR190C
YNL153C	YAL011W
YNL153C	YBL007C
YNL153C	YBL024W
YNL153C	YBR103W
YNL153C	YBR107C
YNL153C	YBR108W
YNL153C	YBR171W
YNL153C	YBR200W
YNL153C	YBR231C
YNL153C	YBR290W
YNL153C	YCR044C
YNL153C	YCR086W
YNL153C	YDL155W
YNL153C	YDL170W
YNL153C	YDR149C
YNL153C	YDR183W
YNL153C	YDR207C
YNL153C	YDR254W
YNL153C	YDR276C
YNL153C	YDR289C
YNL153C	YDR293C
YNL153C	YDR310C
